IDEX


?
HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E3"
                OPERATOR        "TN"
                CREATION_DATE   02-08-2020/03:21:22.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                92274744,       "150",  1,      1.374040,       88.324750,     15.708700,       2.020000,       02-08-2020/04:58:29.0,  0.000000,       107,   00001100;
                92274745,       "151",  1,      1.302200,       88.522240,     15.681600,       2.020000,       02-08-2020/04:59:00.0,  0.000000,       107,   00001100;
                92274746,       "152",  1,      55.530340,      86.421020,     31.150700,       2.020000,       02-08-2020/05:00:03.0,  0.000000,       107,   00001100;
                92274747,       "153",  1,      55.530340,      86.482580,     31.107900,       2.020000,       02-08-2020/05:00:19.0,  0.000000,       107,   00001100;
                92274748,       "154",  1,      69.480840,      86.251580,     54.548300,       2.020000,       02-08-2020/05:01:21.0,  0.000000,       107,   00001100;
                92274749,       "155",  1,      69.431690,      86.290090,     54.634200,       2.020000,       02-08-2020/05:01:37.0,  0.000000,       107,   00001100;
                92274750,       "156",  1,      75.281280,      86.084520,     78.537000,       2.020000,       02-08-2020/05:03:31.0,  0.000000,       107,   00001100;
                92274751,       "157",  1,      75.261320,      86.121900,     78.553300,       2.020000,       02-08-2020/05:03:48.0,  0.000000,       107,   00001100;
                92274752,       "158",  1,      76.521020,      86.083310,     77.508400,       2.020000,       02-08-2020/05:06:21.0,  0.000000,       107,   00001100;
                92274753,       "159",  1,      76.515470,      86.102070,     77.525300,       2.020000,       02-08-2020/05:06:37.0,  0.000000,       107,   00001100;
                92274754,       "160",  1,      71.454710,      86.183980,     53.853000,       2.020000,       02-08-2020/05:08:00.0,  0.000000,       107,   00001100;
                92274755,       "161",  1,      71.121460,      86.225260,     53.342400,       2.020000,       02-08-2020/05:09:34.0,  0.000000,       107,   00001100;
                92274756,       "162",  1,      71.113750,      86.245980,     53.348200,       2.020000,       02-08-2020/05:09:51.0,  0.000000,       107,   00001100;
                92274757,       "163",  1,      56.582110,      86.363670,     30.653900,       2.020000,       02-08-2020/05:10:44.0,  0.000000,       107,   00001100;
                92274758,       "164",  1,      57.000400,      86.410810,     30.616100,       2.020000,       02-08-2020/05:11:00.0,  0.000000,       107,   00001100;
                92274759,       "165",  1,      6.295420,       87.485690,     12.853400,       2.020000,       02-08-2020/05:13:02.0,  0.000000,       107,   00001100;
                92274760,       "166",  1,      6.225000,       88.022190,     12.861200,       2.020000,       02-08-2020/05:13:18.0,  0.000000,       107,   00001100;
                92274761,       "167",  1,      6.421020,       87.400210,     11.148500,       2.020000,       02-08-2020/05:14:57.0,  0.000000,       107,   00001100;
                92274762,       "168",  1,      6.460950,       87.495930,     11.172500,       2.020000,       02-08-2020/05:15:14.0,  0.000000,       107,   00001100;
                92274763,       "169",  1,      62.445020,      86.270560,     29.396700,       2.020000,       02-08-2020/05:16:09.0,  0.000000,       107,   00001100;
                92274764,       "170",  1,      62.391480,      86.332470,     29.359900,       2.020000,       02-08-2020/05:16:23.0,  0.000000,       107,   00001100;
                92274765,       "171",  1,      73.381660,      86.154800,     52.921000,       2.020000,       02-08-2020/05:17:13.0,  0.000000,       107,   00001100;
