HEADER
        VERSION 1.20
        SYSTEM  "TS02power-7\""
        UNITS
                ANGULAR DMS
                LINEAR  METRE
                TEMP    CELSIUS
                PRESS   HPA
                TIME    DMY
        END UNITS
        PROJECT
                NAME    "E8"
                OPERATOR        "EF"
                CREATION_DATE   12-08-2020/04:13:00.0
        END PROJECT
END HEADER
DATABASE
        POINTS (PointNo, PointID, East, North, Elevation, Code, Date, CLASS)
                209715270,      "164",  1,      152.234410,     89.022630,     74.830600,       2.035000,       12-08-2020/05:40:41.0,  0.000000,       107,   00001100;
                209715271,      "165",  1,      152.230950,     89.031240,     74.817900,       2.035000,       12-08-2020/05:40:48.0,  0.000000,       107,   00001100;
                209715272,      "166",  1,      147.494340,     89.025920,     75.984800,       2.035000,       12-08-2020/05:41:13.0,  0.000000,       107,   00001100;
                209715273,      "167",  1,      147.495670,     89.062810,     75.979100,       2.035000,       12-08-2020/05:41:21.0,  0.000000,       107,   00001100;
                209715274,      "168",  1,      143.364800,     89.062140,     79.017600,       2.035000,       12-08-2020/05:41:53.0,  0.000000,       107,   00001100;
                209715275,      "169",  1,      143.373920,     89.094240,     79.007800,       2.035000,       12-08-2020/05:42:00.0,  0.000000,       107,   00001100;
                209715276,      "170",  1,      141.281460,     89.055450,     80.562600,       2.035000,       12-08-2020/05:42:26.0,  0.000000,       107,   00001100;
                209715277,      "171",  1,      141.272480,     89.064480,     80.582200,       2.035000,       12-08-2020/05:42:35.0,  0.000000,       107,   00001100;
                209715278,      "172",  1,      161.151110,     88.475550,     94.608900,       2.035000,       12-08-2020/05:43:22.0,  0.000000,       107,   00001100;
                209715279,      "173",  1,      161.145340,     88.490000,     94.614900,       2.035000,       12-08-2020/05:43:35.0,  0.000000,       107,   00001100;
                209715280,      "174",  1,      158.055260,     88.394830,     96.012800,       2.035000,       12-08-2020/05:44:54.0,  0.000000,       107,   00001100;
                209715281,      "175",  1,      158.060980,     88.420020,     96.012400,       2.035000,       12-08-2020/05:45:04.0,  0.000000,       107,   00001100;
                209715282,      "176",  1,      155.065560,     88.371830,     97.993500,       2.035000,       12-08-2020/05:46:09.0,  0.000000,       107,   00001100;
